altitude_bin_lower_m,altitude_bin_upper_m,altitude_bin_center_m,variable,n_landings,total_samples,mean,std_between_landings,median,q05,q25,q75,q95,min_landing_mean,max_landing_mean,mean_of_landing_medians
35.0,40.0,37.5,airspeed_mps,4,241,23.834011793575215,0.7427069015039266,23.965769998955004,22.983636827822085,23.4679916523121,24.331790140218118,24.499925271796645,22.86254812169958,24.541959054691276,23.80142593383789
35.0,40.0,37.5,aoa_deg,4,241,3.3330543916499127,1.331032874883132,3.762972721186551,1.729610402690458,3.051443615411744,4.0445834974247195,4.334612719258074,1.3991520995101363,4.407120024716413,3.4219288527965546
35.0,40.0,37.5,descent_rate_mps,4,241,2.166776404332588,1.2118148863240157,2.1322016068443124,1.045607243115774,1.1890166604183285,3.1099613507585713,3.3363502820329867,1.0097548887901353,3.3929475148515906,2.448956966396473
35.0,40.0,37.5,groundspeed_mps,4,241,21.849315011390566,1.4551212646579064,21.657694603587014,20.615056811591383,20.622964488012737,22.884045126964843,23.351841782114718,20.613079892486045,23.46879094590219,21.97622697594081
35.0,40.0,37.5,p_radps,4,241,0.001719071395980813,0.008235215213213663,-3.591416470677335e-05,-0.005476792864768666,-0.0024484359839332427,0.004131593215207283,0.011371915441692908,-0.006233882084977521,0.01318199599831432,0.0066096619702876
35.0,40.0,37.5,pilot_pitch_centered,4,241,0.005262714198109388,0.002712644267374791,0.004394564198687911,0.003211747486317933,0.003811823851342752,0.005845454545454547,0.00852909090909091,0.0030617283950617282,0.009200000000000003,0.00525
35.0,40.0,37.5,pilot_roll_centered,4,241,0.01999154373054717,0.012245183711916163,0.024441112152452357,0.005208540155275551,0.018240231640575283,0.026192424242424246,0.028545151515151516,0.0019506172839506176,0.029133333333333337,0.020499999999999997
35.0,40.0,37.5,pilot_throttle_norm,4,241,0.011153359771830565,0.007471323711693404,0.01441721337082162,0.002081112383861526,0.010356179203258244,0.01521439393939394,0.015656212121212123,1.234567901234568e-05,0.01576666666666667,0.01125
35.0,40.0,37.5,pitch_deg,4,241,-1.766806464594228,2.437062576166715,-1.8406430781655705,-4.260670905709267,-3.225274732708931,-0.3821748100508675,0.8304292355206897,-4.519519948959351,1.1335802469135798,-2.264505398273468
35.0,40.0,37.5,q_radps,4,241,0.012938679826996403,0.03497553932420431,0.022912437235012115,-0.028643114033082274,-0.0009144702156454534,0.03676558727765397,0.040557213315853075,-0.03557527498744148,0.04150511982540286,0.008785117766819877
35.0,40.0,37.5,roll_deg,4,241,-0.5668888164909883,2.163726556004924,-0.6726424372985574,-2.6841613444415007,-2.0934947295622393,0.8539634757726935,1.6984387805901204,-2.831827998161316,1.9095576067944777,-0.6397102630138396
35.0,40.0,37.5,sideslip_deg,4,241,-1.0277892160755941,3.201597379612884,0.20489910256784455,-4.922222590115179,-1.7463317731707373,0.9234416596629877,1.1408805118631762,-5.716195294351289,1.1952402249132235,-0.9422202631831169
35.0,40.0,37.5,throttle_output,4,241,8.653198237544755,16.146686693174093,0.8816462529893594,0.025464594364166263,0.1273229718208313,9.407521518713283,28.161104659102886,0.0,32.8495004442003,8.114189147949219
40.0,45.0,42.5,airspeed_mps,4,144,23.474719340227672,0.5161901283635352,23.383977192098442,23.005039338176534,23.16896435487068,23.689732177455433,24.071438349659733,22.964058084002996,24.16686489271081,23.517828702926636
40.0,45.0,42.5,aoa_deg,4,144,2.4506291485282685,0.7231404517867297,2.1983987040493798,1.9297568667311915,1.974927555077632,2.6741002975000163,3.3246240525957886,1.9184641946445813,3.487254991369732,2.416011154651642
40.0,45.0,42.5,descent_rate_mps,4,144,2.067331778306761,0.8030147035530061,2.242079994895871,1.1662082963069758,1.6040659597365847,2.7053458134660473,2.723807757081793,1.0567438804495735,2.7284232429857296,2.1659469604497303
40.0,45.0,42.5,groundspeed_mps,4,144,21.83598235528293,1.7888413403737196,21.641819759120338,20.238507839702905,20.4046847103574,23.07311740404587,23.705284505490592,20.19696362203928,23.863326280851773,21.785521674292376
40.0,45.0,42.5,p_radps,4,144,-0.02628957673707319,0.028028742571767365,-0.021464035127428345,-0.058383752905964745,-0.03293086330549239,-0.014822748559009141,-0.0009511588216844198,-0.06474697530608284,0.0025167386126467707,-0.021813669474795426
40.0,45.0,42.5,pilot_pitch_centered,4,144,0.005394452167213775,0.0025102529894832264,0.004859782608695653,0.00323427966101695,0.004374788135593221,0.005879446640316207,0.00830316205533597,0.0029491525423728823,0.008909090909090912,0.005
40.0,45.0,42.5,pilot_roll_centered,4,144,0.020145717491793398,0.012450013894127147,0.02472826086956522,0.005173305084745764,0.018815677966101695,0.026058300395256924,0.02870256916996048,0.0017627118644067798,0.02936363636363637,0.020499999999999997
40.0,45.0,42.5,pilot_throttle_norm,4,144,0.011335746047430833,0.007589731928778596,0.01473967391304348,0.00212625,0.010631249999999998,0.015444169960474312,0.015779743083003957,0.0,0.015863636363636368,0.01125
