mavpackettype,TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,_t,t
RCOU,52464839,1505,1507,1498,1502,0,0,0,0,0,0,0,0,0,0,1768451561.420205,50.719704
RCOU,52504823,1505,1507,1498,1502,0,0,0,0,0,0,0,0,0,0,1768451561.460189,50.759688
RCOU,52544807,1505,1506,1498,1502,0,0,0,0,0,0,0,0,0,0,1768451561.500173,50.799672
RCOU,52584791,1504,1506,1498,1502,0,0,0,0,0,0,0,0,0,0,1768451561.540157,50.839656
RCOU,52624775,1504,1506,1499,1502,0,0,0,0,0,0,0,0,0,0,1768451561.580141,50.87964
RCOU,52664759,1506,1506,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451561.620125,50.919624
RCOU,52704743,1507,1506,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451561.660109,50.959608
RCOU,52744727,1507,1504,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451561.700093,50.999592
RCOU,52784711,1507,1504,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451561.740077,51.039576
RCOU,52824695,1506,1503,1498,1503,0,0,0,0,0,0,0,0,0,0,1768451561.7800612,51.07956
RCOU,52864679,1505,1504,1498,1502,0,0,0,0,0,0,0,0,0,0,1768451561.8200452,51.119544
RCOU,52904663,1505,1503,1498,1502,0,0,0,0,0,0,0,0,0,0,1768451561.8600292,51.159528
RCOU,52944647,1504,1503,1497,1502,0,0,0,0,0,0,0,0,0,0,1768451561.9000132,51.199512
RCOU,52984631,1504,1503,1497,1502,0,0,0,0,0,0,0,0,0,0,1768451561.9399972,51.239496
RCOU,53024615,1505,1503,1496,1502,0,0,0,0,0,0,0,0,0,0,1768451561.9799812,51.27948
RCOU,53064599,1506,1503,1496,1503,0,0,0,0,0,0,0,0,0,0,1768451562.0199652,51.319464
RCOU,53104583,1505,1503,1496,1502,0,0,0,0,0,0,0,0,0,0,1768451562.0599492,51.359448
RCOU,53144567,1504,1503,1495,1502,0,0,0,0,0,0,0,0,0,0,1768451562.0999331,51.399432
RCOU,53184551,1505,1503,1495,1502,0,0,0,0,0,0,0,0,0,0,1768451562.1399171,51.439416
RCOU,53224535,1504,1503,1493,1502,0,0,0,0,0,0,0,0,0,0,1768451562.1799011,51.4794
RCOU,53264519,1504,1504,1493,1502,0,0,0,0,0,0,0,0,0,0,1768451562.219885,51.519384
RCOU,53304503,1503,1505,1493,1501,0,0,0,0,0,0,0,0,0,0,1768451562.259869,51.559368
RCOU,53344487,1505,1503,1493,1502,0,0,0,0,0,0,0,0,0,0,1768451562.299853,51.599352
RCOU,53384471,1504,1504,1493,1502,0,0,0,0,0,0,0,0,0,0,1768451562.339837,51.639336
RCOU,53424455,1505,1504,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451562.379821,51.67932
RCOU,53464439,1506,1504,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451562.419805,51.719304
RCOU,53504423,1506,1505,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451562.459789,51.759288
RCOU,53544407,1506,1505,1490,1503,0,0,0,0,0,0,0,0,0,0,1768451562.499773,51.799272
RCOU,53584391,1506,1505,1490,1503,0,0,0,0,0,0,0,0,0,0,1768451562.5397573,51.839256
RCOU,53624375,1506,1505,1489,1503,0,0,0,0,0,0,0,0,0,0,1768451562.5797412,51.87924
RCOU,53664359,1507,1505,1489,1503,0,0,0,0,0,0,0,0,0,0,1768451562.6197252,51.919224
RCOU,53704343,1507,1506,1489,1503,0,0,0,0,0,0,0,0,0,0,1768451562.6597092,51.959208
RCOU,53744327,1505,1505,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451562.6996932,51.999192
RCOU,53784311,1505,1505,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451562.7396772,52.039176
RCOU,53825128,1505,1506,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451562.7804942,52.079993
RCOU,53865112,1504,1506,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451562.8204782,52.119977
RCOU,53905096,1504,1506,1491,1501,0,0,0,0,0,0,0,0,0,0,1768451562.8604622,52.159961
RCOU,53945080,1505,1506,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451562.9004462,52.199945
RCOU,53985064,1504,1507,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451562.9404302,52.239929
RCOU,54025048,1505,1507,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451562.9804142,52.279913
RCOU,54065032,1504,1506,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451563.0203981,52.319897
RCOU,54105016,1505,1505,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451563.0603821,52.359881
RCOU,54145000,1506,1505,1493,1503,0,0,0,0,0,0,0,0,0,0,1768451563.100366,52.399865
RCOU,54184984,1505,1504,1493,1502,0,0,0,0,0,0,0,0,0,0,1768451563.14035,52.439849
RCOU,54224968,1505,1504,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451563.180334,52.479833
RCOU,54264952,1504,1504,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451563.220318,52.519817
RCOU,54304936,1504,1505,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451563.260302,52.559801
RCOU,54344920,1504,1505,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451563.300286,52.599785
RCOU,54384904,1505,1504,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451563.34027,52.639769
RCOU,54424888,1506,1505,1492,1503,0,0,0,0,0,0,0,0,0,0,1768451563.380254,52.679753
RCOU,54464872,1505,1506,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451563.420238,52.719737
RCOU,54504856,1505,1506,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451563.4602222,52.759721
RCOU,54544840,1505,1506,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451563.5002062,52.799705
RCOU,54584824,1506,1506,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451563.5401902,52.839689
RCOU,54624808,1506,1508,1492,1503,0,0,0,0,0,0,0,0,0,0,1768451563.5801742,52.879673
RCOU,54664792,1506,1507,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451563.6201582,52.919657
RCOU,54704776,1506,1508,1492,1503,0,0,0,0,0,0,0,0,0,0,1768451563.6601422,52.959641
RCOU,54744760,1507,1508,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451563.7001262,52.999625
RCOU,54784744,1506,1508,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451563.7401102,53.039609
RCOU,54824728,1505,1509,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451563.7800941,53.079593
RCOU,54864712,1505,1509,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451563.8200781,53.119577
RCOU,54904696,1505,1508,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451563.8600621,53.159561
RCOU,54944680,1505,1508,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451563.900046,53.199545
RCOU,54984664,1504,1507,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451563.94003,53.239529
RCOU,55024648,1504,1507,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451563.980014,53.279513
RCOU,55064632,1504,1506,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451564.019998,53.319497
RCOU,55104616,1505,1505,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451564.059982,53.359481
RCOU,55144600,1505,1505,1494,1502,0,0,0,0,0,0,0,0,0,0,1768451564.099966,53.399465
RCOU,55184584,1504,1504,1494,1502,0,0,0,0,0,0,0,0,0,0,1768451564.13995,53.439449
RCOU,55224568,1504,1504,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451564.179934,53.479433
RCOU,55264552,1504,1503,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451564.2199183,53.519417
RCOU,55304536,1505,1503,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451564.2599022,53.559401
RCOU,55344520,1506,1504,1490,1503,0,0,0,0,0,0,0,0,0,0,1768451564.2998862,53.599385
RCOU,55384504,1504,1504,1490,1502,0,0,0,0,0,0,0,0,0,0,1768451564.3398702,53.639369
RCOU,55424488,1505,1504,1490,1502,0,0,0,0,0,0,0,0,0,0,1768451564.3798542,53.679353
RCOU,55464472,1505,1504,1490,1502,0,0,0,0,0,0,0,0,0,0,1768451564.4198382,53.719337
RCOU,55504456,1506,1504,1490,1503,0,0,0,0,0,0,0,0,0,0,1768451564.4598222,53.759321
RCOU,55544440,1504,1505,1490,1502,0,0,0,0,0,0,0,0,0,0,1768451564.4998062,53.799305
RCOU,55584424,1506,1505,1490,1503,0,0,0,0,0,0,0,0,0,0,1768451564.5397902,53.839289
RCOU,55624408,1506,1505,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451564.5797741,53.879273
RCOU,55664392,1504,1506,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451564.6197581,53.919257
RCOU,55704376,1505,1505,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451564.659742,53.959241
RCOU,55744360,1505,1504,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451564.699726,53.999225
RCOU,55784344,1506,1504,1488,1503,0,0,0,0,0,0,0,0,0,0,1768451564.73971,54.039209
RCOU,55824328,1505,1503,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451564.779694,54.079193
RCOU,55864312,1505,1503,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451564.819678,54.119177
RCOU,55905129,1505,1503,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451564.860495,54.159994
RCOU,55945113,1505,1503,1490,1502,0,0,0,0,0,0,0,0,0,0,1768451564.900479,54.199978
RCOU,55985097,1506,1503,1490,1503,0,0,0,0,0,0,0,0,0,0,1768451564.940463,54.239962
RCOU,56025081,1505,1502,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451564.980447,54.279946
RCOU,56065065,1505,1503,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451565.020431,54.31993
RCOU,56105049,1506,1504,1488,1503,0,0,0,0,0,0,0,0,0,0,1768451565.060415,54.359914
RCOU,56145033,1507,1505,1489,1503,0,0,0,0,0,0,0,0,0,0,1768451565.100399,54.399898
RCOU,56185017,1507,1505,1489,1503,0,0,0,0,0,0,0,0,0,0,1768451565.1403832,54.439882
RCOU,56225001,1506,1506,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451565.1803672,54.479866
RCOU,56264985,1507,1508,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451565.2203512,54.51985
RCOU,56304969,1506,1507,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451565.2603352,54.559834
RCOU,56344953,1508,1509,1490,1504,0,0,0,0,0,0,0,0,0,0,1768451565.3003192,54.599818
RCOU,56384937,1508,1510,1490,1504,0,0,0,0,0,0,0,0,0,0,1768451565.3403032,54.639802
RCOU,56424921,1507,1510,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451565.3802872,54.679786
RCOU,56464905,1507,1510,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451565.4202712,54.71977
RCOU,56504889,1506,1510,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451565.4602551,54.759754
RCOU,56544873,1507,1510,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451565.5002391,54.799738
RCOU,56584857,1506,1509,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451565.5402231,54.839722
RCOU,56624841,1506,1509,1493,1503,0,0,0,0,0,0,0,0,0,0,1768451565.580207,54.879706
RCOU,56664825,1505,1509,1493,1502,0,0,0,0,0,0,0,0,0,0,1768451565.620191,54.91969
RCOU,56704809,1505,1508,1493,1502,0,0,0,0,0,0,0,0,0,0,1768451565.660175,54.959674
RCOU,56744793,1505,1507,1493,1502,0,0,0,0,0,0,0,0,0,0,1768451565.700159,54.999658
RCOU,56784777,1505,1506,1493,1502,0,0,0,0,0,0,0,0,0,0,1768451565.740143,55.039642
RCOU,56824761,1505,1505,1495,1502,0,0,0,0,0,0,0,0,0,0,1768451565.780127,55.079626
RCOU,56864745,1503,1504,1495,1501,0,0,0,0,0,0,0,0,0,0,1768451565.820111,55.11961
RCOU,56904729,1505,1502,1495,1502,0,0,0,0,0,0,0,0,0,0,1768451565.860095,55.159594
RCOU,56944713,1504,1501,1493,1502,0,0,0,0,0,0,0,0,0,0,1768451565.9000793,55.199578
RCOU,56984697,1503,1501,1493,1501,0,0,0,0,0,0,0,0,0,0,1768451565.9400632,55.239562
RCOU,57024681,1505,1501,1494,1502,0,0,0,0,0,0,0,0,0,0,1768451565.9800472,55.279546
RCOU,57064665,1504,1501,1494,1501,0,0,0,0,0,0,0,0,0,0,1768451566.0200312,55.31953
RCOU,57104649,1505,1501,1494,1502,0,0,0,0,0,0,0,0,0,0,1768451566.0600152,55.359514
RCOU,57144633,1505,1501,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451566.0999992,55.399498
RCOU,57184617,1506,1502,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451566.1399832,55.439482
RCOU,57224601,1505,1503,1491,1502,0,0,0,0,0,0,0,0,0,0,1768451566.1799672,55.479466
RCOU,57264585,1506,1504,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451566.2199512,55.51945
RCOU,57304569,1506,1504,1491,1503,0,0,0,0,0,0,0,0,0,0,1768451566.2599351,55.559434
RCOU,57344553,1507,1506,1487,1503,0,0,0,0,0,0,0,0,0,0,1768451566.2999191,55.599418
RCOU,57384537,1508,1506,1487,1504,0,0,0,0,0,0,0,0,0,0,1768451566.339903,55.639402
RCOU,57424521,1507,1507,1487,1503,0,0,0,0,0,0,0,0,0,0,1768451566.379887,55.679386
RCOU,57464505,1506,1507,1487,1503,0,0,0,0,0,0,0,0,0,0,1768451566.419871,55.71937
RCOU,57504489,1507,1508,1487,1503,0,0,0,0,0,0,0,0,0,0,1768451566.459855,55.759354
RCOU,57544473,1507,1508,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451566.499839,55.799338
RCOU,57584457,1506,1508,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451566.539823,55.839322
RCOU,57624441,1505,1509,1485,1502,0,0,0,0,0,0,0,0,0,0,1768451566.579807,55.879306
RCOU,57664425,1505,1508,1485,1502,0,0,0,0,0,0,0,0,0,0,1768451566.619791,55.91929
RCOU,57704409,1505,1508,1485,1502,0,0,0,0,0,0,0,0,0,0,1768451566.659775,55.959274
RCOU,57744393,1504,1507,1487,1502,0,0,0,0,0,0,0,0,0,0,1768451566.6997592,55.999258
RCOU,57784377,1504,1507,1487,1502,0,0,0,0,0,0,0,0,0,0,1768451566.7397432,56.039242
RCOU,57824361,1503,1506,1487,1501,0,0,0,0,0,0,0,0,0,0,1768451566.7797272,56.079226
RCOU,57864345,1503,1506,1487,1501,0,0,0,0,0,0,0,0,0,0,1768451566.8197112,56.11921
RCOU,57904329,1504,1503,1487,1502,0,0,0,0,0,0,0,0,0,0,1768451566.8596952,56.159194
RCOU,57944313,1503,1504,1487,1501,0,0,0,0,0,0,0,0,0,0,1768451566.8996792,56.199178
RCOU,57985130,1503,1504,1487,1501,0,0,0,0,0,0,0,0,0,0,1768451566.9404962,56.239995
RCOU,58025114,1503,1504,1486,1501,0,0,0,0,0,0,0,0,0,0,1768451566.9804802,56.279979
RCOU,58065098,1504,1503,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451567.0204642,56.319963
RCOU,58105082,1503,1502,1486,1501,0,0,0,0,0,0,0,0,0,0,1768451567.0604482,56.359947
RCOU,58145066,1506,1502,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451567.1004322,56.399931
RCOU,58185050,1505,1501,1485,1502,0,0,0,0,0,0,0,0,0,0,1768451567.1404161,56.439915
RCOU,58225034,1506,1501,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451567.1804001,56.479899
RCOU,58265018,1506,1501,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451567.2203841,56.519883
RCOU,58305002,1506,1502,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451567.260368,56.559867
RCOU,58344986,1506,1502,1484,1503,0,0,0,0,0,0,0,0,0,0,1768451567.300352,56.599851
RCOU,58384970,1507,1503,1484,1503,0,0,0,0,0,0,0,0,0,0,1768451567.340336,56.639835
RCOU,58424954,1505,1504,1483,1502,0,0,0,0,0,0,0,0,0,0,1768451567.38032,56.679819
RCOU,58464938,1505,1505,1483,1502,0,0,0,0,0,0,0,0,0,0,1768451567.420304,56.719803
RCOU,58504922,1506,1505,1483,1503,0,0,0,0,0,0,0,0,0,0,1768451567.460288,56.759787
RCOU,58544906,1507,1506,1483,1503,0,0,0,0,0,0,0,0,0,0,1768451567.500272,56.799771
RCOU,58584890,1507,1507,1483,1503,0,0,0,0,0,0,0,0,0,0,1768451567.540256,56.839755
RCOU,58624874,1508,1507,1483,1504,0,0,0,0,0,0,0,0,0,0,1768451567.5802402,56.879739
RCOU,58664858,1507,1508,1483,1503,0,0,0,0,0,0,0,0,0,0,1768451567.6202242,56.919723
RCOU,58704842,1507,1508,1483,1503,0,0,0,0,0,0,0,0,0,0,1768451567.6602082,56.959707
RCOU,58744826,1506,1509,1484,1503,0,0,0,0,0,0,0,0,0,0,1768451567.7001922,56.999691
RCOU,58784810,1507,1509,1484,1503,0,0,0,0,0,0,0,0,0,0,1768451567.7401762,57.039675
RCOU,58824794,1507,1509,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451567.7801602,57.079659
RCOU,58864778,1506,1509,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451567.8201442,57.119643
RCOU,58904762,1506,1508,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451567.8601282,57.159627
RCOU,58944746,1506,1507,1486,1503,0,0,0,0,0,0,0,0,0,0,1768451567.9001122,57.199611
RCOU,58984730,1504,1507,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451567.9400961,57.239595
RCOU,59024714,1506,1506,1486,1503,0,0,0,0,0,0,0,0,0,0,1768451567.9800801,57.279579
RCOU,59064698,1505,1506,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451568.020064,57.319563
RCOU,59104682,1505,1505,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451568.060048,57.359547
RCOU,59144666,1504,1505,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451568.100032,57.399531
RCOU,59184650,1505,1503,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451568.140016,57.439515
RCOU,59224634,1504,1504,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451568.18,57.479499
RCOU,59264618,1505,1505,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451568.219984,57.519483
RCOU,59304602,1504,1505,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451568.259968,57.559467
RCOU,59344586,1503,1505,1486,1501,0,0,0,0,0,0,0,0,0,0,1768451568.299952,57.599451
RCOU,59384570,1504,1505,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451568.339936,57.639435
RCOU,59424554,1505,1505,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451568.3799202,57.679419
RCOU,59464538,1506,1506,1488,1503,0,0,0,0,0,0,0,0,0,0,1768451568.4199042,57.719403
RCOU,59504522,1505,1506,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451568.4598882,57.759387
RCOU,59544506,1505,1506,1485,1502,0,0,0,0,0,0,0,0,0,0,1768451568.4998722,57.799371
RCOU,59584490,1505,1506,1485,1502,0,0,0,0,0,0,0,0,0,0,1768451568.5398562,57.839355
RCOU,59624474,1505,1506,1487,1502,0,0,0,0,0,0,0,0,0,0,1768451568.5798402,57.879339
RCOU,59664458,1505,1506,1487,1502,0,0,0,0,0,0,0,0,0,0,1768451568.6198242,57.919323
RCOU,59704442,1506,1506,1487,1503,0,0,0,0,0,0,0,0,0,0,1768451568.6598082,57.959307
RCOU,59744426,1507,1505,1486,1503,0,0,0,0,0,0,0,0,0,0,1768451568.6997921,57.999291
RCOU,59784410,1506,1506,1486,1503,0,0,0,0,0,0,0,0,0,0,1768451568.7397761,58.039275
RCOU,59824394,1507,1505,1487,1503,0,0,0,0,0,0,0,0,0,0,1768451568.7797601,58.079259
RCOU,59864378,1506,1505,1487,1503,0,0,0,0,0,0,0,0,0,0,1768451568.819744,58.119243
RCOU,59904362,1506,1505,1487,1503,0,0,0,0,0,0,0,0,0,0,1768451568.859728,58.159227
RCOU,59944346,1507,1504,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451568.899712,58.199211
RCOU,59984330,1505,1504,1485,1502,0,0,0,0,0,0,0,0,0,0,1768451568.939696,58.239195
RCOU,60024314,1504,1503,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451568.97968,58.279179
RCOU,60065131,1505,1503,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451569.020497,58.319996
RCOU,60105115,1505,1503,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451569.060481,58.35998
RCOU,60145099,1506,1503,1487,1503,0,0,0,0,0,0,0,0,0,0,1768451569.100465,58.399964
RCOU,60185083,1505,1502,1487,1502,0,0,0,0,0,0,0,0,0,0,1768451569.140449,58.439948
RCOU,60225067,1505,1503,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451569.180433,58.479932
RCOU,60265051,1505,1504,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451569.220417,58.519916
RCOU,60305035,1506,1504,1486,1503,0,0,0,0,0,0,0,0,0,0,1768451569.2604012,58.5599
RCOU,60345019,1503,1505,1486,1501,0,0,0,0,0,0,0,0,0,0,1768451569.3003852,58.599884
RCOU,60385003,1505,1505,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451569.3403692,58.639868
RCOU,60424987,1507,1505,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451569.3803532,58.679852
RCOU,60464971,1506,1506,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451569.4203372,58.719836
RCOU,60504955,1505,1506,1485,1502,0,0,0,0,0,0,0,0,0,0,1768451569.4603212,58.75982
RCOU,60544939,1508,1506,1487,1504,0,0,0,0,0,0,0,0,0,0,1768451569.5003052,58.799804
RCOU,60584923,1507,1505,1487,1503,0,0,0,0,0,0,0,0,0,0,1768451569.5402892,58.839788
RCOU,60624907,1508,1506,1485,1504,0,0,0,0,0,0,0,0,0,0,1768451569.5802732,58.879772
RCOU,60664891,1507,1506,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451569.6202571,58.919756
RCOU,60704875,1507,1507,1485,1503,0,0,0,0,0,0,0,0,0,0,1768451569.6602411,58.95974
RCOU,60744859,1506,1508,1486,1503,0,0,0,0,0,0,0,0,0,0,1768451569.700225,58.999724
RCOU,60784843,1506,1508,1486,1503,0,0,0,0,0,0,0,0,0,0,1768451569.740209,59.039708
RCOU,60824827,1507,1508,1486,1503,0,0,0,0,0,0,0,0,0,0,1768451569.780193,59.079692
RCOU,60864811,1506,1509,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451569.820177,59.119676
RCOU,60904795,1506,1509,1486,1503,0,0,0,0,0,0,0,0,0,0,1768451569.860161,59.15966
RCOU,60944779,1506,1508,1486,1503,0,0,0,0,0,0,0,0,0,0,1768451569.900145,59.199644
RCOU,60984763,1505,1509,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451569.940129,59.239628
RCOU,61024747,1505,1509,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451569.980113,59.279612
RCOU,61064731,1504,1508,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451570.020097,59.319596
RCOU,61104715,1505,1507,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451570.0600812,59.35958
RCOU,61144699,1504,1506,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451570.1000652,59.399564
RCOU,61184683,1504,1506,1486,1502,0,0,0,0,0,0,0,0,0,0,1768451570.1400492,59.439548
RCOU,61224667,1505,1505,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451570.1800332,59.479532
RCOU,61264651,1505,1504,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451570.2200172,59.519516
RCOU,61304635,1503,1504,1488,1501,0,0,0,0,0,0,0,0,0,0,1768451570.2600012,59.5595
RCOU,61344619,1503,1503,1487,1501,0,0,0,0,0,0,0,0,0,0,1768451570.2999852,59.599484
RCOU,61384603,1505,1503,1487,1502,0,0,0,0,0,0,0,0,0,0,1768451570.3399692,59.639468
RCOU,61424587,1505,1503,1485,1502,0,0,0,0,0,0,0,0,0,0,1768451570.3799531,59.679452
RCOU,61464571,1504,1503,1485,1502,0,0,0,0,0,0,0,0,0,0,1768451570.4199371,59.719436
RCOU,61504555,1504,1504,1485,1502,0,0,0,0,0,0,0,0,0,0,1768451570.4599211,59.75942
RCOU,61544539,1503,1503,1482,1501,0,0,0,0,0,0,0,0,0,0,1768451570.499905,59.799404
RCOU,61584523,1505,1504,1482,1502,0,0,0,0,0,0,0,0,0,0,1768451570.539889,59.839388
RCOU,61624507,1506,1504,1483,1503,0,0,0,0,0,0,0,0,0,0,1768451570.579873,59.879372
RCOU,61664491,1505,1505,1483,1502,0,0,0,0,0,0,0,0,0,0,1768451570.619857,59.919356
RCOU,61704475,1505,1505,1483,1502,0,0,0,0,0,0,0,0,0,0,1768451570.659841,59.95934
RCOU,61744459,1507,1504,1481,1503,0,0,0,0,0,0,0,0,0,0,1768451570.699825,59.999324
RCOU,61784443,1506,1504,1481,1503,0,0,0,0,0,0,0,0,0,0,1768451570.739809,60.039308
RCOU,61824427,1506,1504,1483,1503,0,0,0,0,0,0,0,0,0,0,1768451570.779793,60.079292
RCOU,61864411,1506,1503,1483,1503,0,0,0,0,0,0,0,0,0,0,1768451570.8197773,60.119276
RCOU,61904395,1505,1502,1483,1502,0,0,0,0,0,0,0,0,0,0,1768451570.8597612,60.15926
RCOU,61944379,1506,1502,1483,1503,0,0,0,0,0,0,0,0,0,0,1768451570.8997452,60.199244
RCOU,61984363,1505,1504,1483,1502,0,0,0,0,0,0,0,0,0,0,1768451570.9397292,60.239228
RCOU,62024347,1506,1503,1482,1503,0,0,0,0,0,0,0,0,0,0,1768451570.9797132,60.279212
RCOU,62064331,1506,1504,1482,1503,0,0,0,0,0,0,0,0,0,0,1768451571.0196972,60.319196
RCOU,62104315,1506,1504,1482,1503,0,0,0,0,0,0,0,0,0,0,1768451571.0596812,60.35918
RCOU,62145132,1505,1506,1481,1502,0,0,0,0,0,0,0,0,0,0,1768451571.1004982,60.399997
RCOU,62185116,1505,1506,1481,1502,0,0,0,0,0,0,0,0,0,0,1768451571.1404822,60.439981
RCOU,62225100,1505,1506,1481,1502,0,0,0,0,0,0,0,0,0,0,1768451571.1804662,60.479965
RCOU,62265084,1506,1507,1481,1503,0,0,0,0,0,0,0,0,0,0,1768451571.2204502,60.519949
RCOU,62305068,1506,1507,1481,1503,0,0,0,0,0,0,0,0,0,0,1768451571.2604342,60.559933
RCOU,62345052,1506,1506,1482,1503,0,0,0,0,0,0,0,0,0,0,1768451571.3004181,60.599917
RCOU,62385036,1506,1506,1482,1503,0,0,0,0,0,0,0,0,0,0,1768451571.3404021,60.639901
RCOU,62425020,1507,1506,1482,1503,0,0,0,0,0,0,0,0,0,0,1768451571.380386,60.679885
RCOU,62465004,1506,1506,1482,1503,0,0,0,0,0,0,0,0,0,0,1768451571.42037,60.719869
RCOU,62504988,1507,1506,1482,1503,0,0,0,0,0,0,0,0,0,0,1768451571.460354,60.759853
RCOU,62544972,1506,1505,1482,1503,0,0,0,0,0,0,0,0,0,0,1768451571.500338,60.799837
RCOU,62584956,1506,1505,1482,1503,0,0,0,0,0,0,0,0,0,0,1768451571.540322,60.839821
RCOU,62624940,1505,1504,1482,1502,0,0,0,0,0,0,0,0,0,0,1768451571.580306,60.879805
